OBS	Resp	PPV
-4.2852	0.0136	0.2012
-4.2851	0.0136	0.2013
-4.2851	0.0136	0.2014
-4.2846	0.0136	0.2015
-4.2845	0.0136	0.2016
-4.2843	0.0136	0.2017
-4.2842	0.0136	0.2018
-4.2842	0.0136	0.2019
-4.2839	0.0136	0.202
-4.2838	0.0136	0.2021
-4.2836	0.0136	0.2022
-4.2834	0.0136	0.2023
-4.2832	0.0136	0.2024
-4.2831	0.0136	0.2025
-4.283	0.0136	0.2026
-4.2828	0.0136	0.2027
-4.2828	0.0136	0.2028
-4.2825	0.0136	0.2029
-4.2824	0.0136	0.203
-4.2823	0.0136	0.2031
-4.2822	0.0136	0.2032
-4.282	0.0136	0.2033
-4.2818	0.0136	0.2034
-4.2813	0.0136	0.2035
-4.2811	0.0136	0.2036
-4.2809	0.0136	0.2037
-4.2802	0.0137	0.2038
-4.2796	0.0137	0.2039
-4.2794	0.0137	0.204
-4.2791	0.0137	0.2041
-4.279	0.0137	0.2042
-4.2788	0.0137	0.2043
-4.2785	0.0137	0.2044
-4.2784	0.0137	0.2045
-4.2782	0.0137	0.2046
-4.2782	0.0137	0.2047
-4.2777	0.0137	0.2048
-4.2773	0.0137	0.2049
-4.2772	0.0137	0.205
-4.2771	0.0137	0.2051
-4.277	0.0137	0.2052
-4.2766	0.0137	0.2053
-4.2764	0.0137	0.2054
-4.2762	0.0137	0.2055
-4.2761	0.0137	0.2056
-4.276	0.0137	0.2057
-4.2758	0.0137	0.2058
-4.2757	0.0137	0.2059
-4.2753	0.0137	0.206
-4.2752	0.0137	0.2061
-4.275	0.0137	0.2062
-4.2749	0.0137	0.2063
-4.2748	0.0137	0.2064
-4.2747	0.0137	0.2065
-4.2746	0.0137	0.2066
-4.2744	0.0137	0.2067
-4.2743	0.0137	0.2068
-4.2739	0.0137	0.2069
-4.2736	0.0137	0.207
-4.2735	0.0137	0.2071
-4.2734	0.0137	0.2072
-4.2733	0.0137	0.2073
-4.2733	0.0137	0.2074
-4.2731	0.0137	0.2075
-4.2731	0.0137	0.2076
-4.2728	0.0138	0.2077
-4.2726	0.0138	0.2078
-4.2724	0.0138	0.2079
-4.2723	0.0138	0.208
-4.2721	0.0138	0.2081
-4.2719	0.0138	0.2082
-4.2718	0.0138	0.2083
-4.2717	0.0138	0.2084
-4.2715	0.0138	0.2085
-4.2714	0.0138	0.2086
-4.2711	0.0138	0.2087
-4.2709	0.0138	0.2088
-4.2709	0.0138	0.2089
-4.2708	0.0138	0.209
-4.2703	0.0138	0.2091
-4.2702	0.0138	0.2092
-4.2701	0.0138	0.2093
-4.27	0.0138	0.2094
-4.2699	0.0138	0.2095
-4.2696	0.0138	0.2096
-4.2694	0.0138	0.2097
-4.2694	0.0138	0.2098
-4.269	0.0138	0.2099
-4.2688	0.0138	0.21
-4.2688	0.0138	0.2101
-4.2687	0.0138	0.2102
-4.2685	0.0138	0.2103
-4.2682	0.0138	0.2104
-4.2682	0.0138	0.2105
-4.2682	0.0138	0.2106
-4.2681	0.0138	0.2107
-4.268	0.0138	0.2108
-4.2678	0.0138	0.2109
-4.2678	0.0138	0.211
-4.2676	0.0138	0.2111
-4.2674	0.0138	0.2112
-4.2672	0.0138	0.2113
-4.2671	0.0138	0.2114
-4.267	0.0138	0.2115
-4.2669	0.0138	0.2116
-4.2668	0.0138	0.2117
-4.2666	0.0138	0.2118
-4.2665	0.0138	0.2119
-4.2664	0.0138	0.212
-4.2661	0.0138	0.2121
-4.2657	0.0138	0.2122
-4.2656	0.0138	0.2123
-4.2653	0.0139	0.2124
-4.2651	0.0139	0.2125
-4.265	0.0139	0.2126
-4.2648	0.0139	0.2127
-4.2646	0.0139	0.2128
-4.2644	0.0139	0.2129
-4.2643	0.0139	0.213
-4.2641	0.0139	0.2131
-4.2639	0.0139	0.2132
-4.2638	0.0139	0.2133
-4.2637	0.0139	0.2134
-4.2633	0.0139	0.2135
-4.2631	0.0139	0.2136
-4.2627	0.0139	0.2137
-4.2625	0.0139	0.2138
-4.2623	0.0139	0.2139
-4.2621	0.0139	0.214
-4.262	0.0139	0.2141
-4.2618	0.0139	0.2142
-4.2617	0.0139	0.2143
-4.2615	0.0139	0.2144
-4.2614	0.0139	0.2145
-4.2611	0.0139	0.2146
-4.2609	0.0139	0.2147
-4.2609	0.0139	0.2148
-4.2608	0.0139	0.2149
-4.2606	0.0139	0.215
-4.2603	0.0139	0.2151
-4.2602	0.0139	0.2152
-4.26	0.0139	0.2153
-4.2595	0.0139	0.2154
-4.2593	0.0139	0.2155
-4.2592	0.0139	0.2156
-4.2591	0.0139	0.2157
-4.259	0.0139	0.2158
-4.2589	0.0139	0.2159
-4.2588	0.0139	0.216
-4.2588	0.0139	0.2161
-4.2586	0.0139	0.2162
-4.2579	0.014	0.2163
-4.2576	0.014	0.2164
-4.2575	0.014	0.2165
-4.2573	0.014	0.2166
-4.2569	0.014	0.2167
-4.2568	0.014	0.2168
-4.2565	0.014	0.2169
-4.2563	0.014	0.217
-4.2562	0.014	0.2171
-4.2562	0.014	0.2172
-4.2561	0.014	0.2173
-4.2558	0.014	0.2174
-4.2556	0.014	0.2175
-4.2554	0.014	0.2176
-4.2553	0.014	0.2177
-4.2552	0.014	0.2178
-4.2549	0.014	0.2179
-4.2548	0.014	0.218
-4.2546	0.014	0.2181
-4.2546	0.014	0.2182
-4.2544	0.014	0.2183
-4.2543	0.014	0.2184
-4.2541	0.014	0.2185
-4.2538	0.014	0.2186
-4.2537	0.014	0.2187
-4.2535	0.014	0.2188
-4.2534	0.014	0.2189
-4.2532	0.014	0.219
-4.2531	0.014	0.2191
-4.253	0.014	0.2192
-4.2529	0.014	0.2193
-4.2526	0.014	0.2194
-4.2523	0.014	0.2195
-4.2521	0.014	0.2196
-4.2518	0.014	0.2197
-4.2517	0.014	0.2198
-4.2515	0.014	0.2199
-4.2513	0.014	0.22
-4.251	0.014	0.2201
-4.2507	0.0141	0.2202
-4.2506	0.0141	0.2203
-4.2504	0.0141	0.2204
-4.2503	0.0141	0.2205
-4.2502	0.0141	0.2206
-4.2501	0.0141	0.2207
-4.2501	0.0141	0.2208
-4.25	0.0141	0.2209
-4.2499	0.0141	0.221
-4.2497	0.0141	0.2211
-4.2496	0.0141	0.2212
-4.2495	0.0141	0.2213
-4.2494	0.0141	0.2214
-4.2493	0.0141	0.2215
-4.249	0.0141	0.2216
-4.2489	0.0141	0.2217
-4.2488	0.0141	0.2218
-4.2487	0.0141	0.2219
-4.2486	0.0141	0.222
-4.2482	0.0141	0.2221
-4.2481	0.0141	0.2222
-4.248	0.0141	0.2223
-4.2478	0.0141	0.2224
-4.2476	0.0141	0.2225
-4.2475	0.0141	0.2226
-4.2473	0.0141	0.2227
-4.2472	0.0141	0.2228
-4.2471	0.0141	0.2229
-4.247	0.0141	0.223
-4.2468	0.0141	0.2231
-4.2467	0.0141	0.2232
-4.2466	0.0141	0.2233
-4.2464	0.0141	0.2234
-4.2462	0.0141	0.2235
-4.2461	0.0141	0.2236
-4.2459	0.0141	0.2237
-4.2458	0.0141	0.2238
-4.2456	0.0141	0.2239
-4.2456	0.0141	0.224
-4.2454	0.0141	0.2241
-4.2453	0.0141	0.2242
-4.245	0.0141	0.2243
-4.2447	0.0141	0.2244
-4.2447	0.0141	0.2245
-4.2445	0.0141	0.2246
-4.2444	0.0141	0.2247
-4.2443	0.0141	0.2248
-4.2442	0.0141	0.2249
-4.2439	0.0141	0.225
-4.2437	0.0142	0.2251
-4.2436	0.0142	0.2252
-4.2434	0.0142	0.2253
-4.2433	0.0142	0.2254
-4.2432	0.0142	0.2255
-4.2432	0.0142	0.2256
-4.2431	0.0142	0.2257
-4.2431	0.0142	0.2258
-4.2428	0.0142	0.2259
-4.2426	0.0142	0.226
-4.2425	0.0142	0.2261
-4.2423	0.0142	0.2262
-4.2423	0.0142	0.2263
-4.2423	0.0142	0.2264
-4.2422	0.0142	0.2265
-4.2419	0.0142	0.2266
-4.2418	0.0142	0.2267
-4.2416	0.0142	0.2268
-4.2414	0.0142	0.2269
-4.2413	0.0142	0.227
-4.2411	0.0142	0.2271
-4.241	0.0142	0.2272
-4.2409	0.0142	0.2273
-4.2409	0.0142	0.2274
-4.2407	0.0142	0.2275
-4.2405	0.0142	0.2276
-4.2405	0.0142	0.2277
-4.2403	0.0142	0.2278
-4.2402	0.0142	0.2279
-4.24	0.0142	0.228
-4.2399	0.0142	0.2281
-4.2398	0.0142	0.2282
-4.2397	0.0142	0.2283
-4.2397	0.0142	0.2284
-4.2395	0.0142	0.2285
-4.2392	0.0142	0.2286
-4.2389	0.0142	0.2287
-4.2388	0.0142	0.2288
-4.2386	0.0142	0.2289
-4.2386	0.0142	0.229
-4.2385	0.0142	0.2291
-4.2382	0.0142	0.2292
-4.2381	0.0142	0.2293
-4.238	0.0142	0.2294
-4.2377	0.0142	0.2295
-4.2375	0.0142	0.2296
-4.2374	0.0142	0.2297
-4.2371	0.0142	0.2298
-4.2369	0.0142	0.2299
-4.2365	0.0143	0.23
-4.2362	0.0143	0.2301
-4.2361	0.0143	0.2302
-4.2359	0.0143	0.2303
-4.2357	0.0143	0.2304
-4.2357	0.0143	0.2305
-4.2355	0.0143	0.2306
-4.2354	0.0143	0.2307
-4.2353	0.0143	0.2308
-4.2351	0.0143	0.2309
-4.2346	0.0143	0.231
-4.2344	0.0143	0.2311
-4.2342	0.0143	0.2312
-4.2341	0.0143	0.2313
-4.2337	0.0143	0.2314
-4.2335	0.0143	0.2315
-4.2334	0.0143	0.2316
-4.2332	0.0143	0.2317
-4.233	0.0143	0.2318
-4.2328	0.0143	0.2319
-4.2326	0.0143	0.232
-4.2324	0.0143	0.2321
-4.2323	0.0143	0.2322
-4.2323	0.0143	0.2323
-4.2322	0.0143	0.2324
-4.2322	0.0143	0.2325
-4.232	0.0143	0.2326
-4.232	0.0143	0.2327
-4.2316	0.0143	0.2328
-4.2314	0.0143	0.2329
-4.2313	0.0143	0.233
-4.2312	0.0143	0.2331
-4.231	0.0143	0.2332
-4.2309	0.0143	0.2333
-4.2308	0.0143	0.2334
-4.2307	0.0143	0.2335
-4.2306	0.0143	0.2336
-4.2306	0.0143	0.2337
-4.2306	0.0143	0.2338
-4.2306	0.0143	0.2339
-4.2303	0.0143	0.234
-4.2302	0.0143	0.2341
-4.23	0.0143	0.2342
-4.2297	0.0143	0.2343
-4.2296	0.0143	0.2344
-4.2293	0.0144	0.2345
-4.2292	0.0144	0.2346
-4.2289	0.0144	0.2347
-4.2289	0.0144	0.2348
-4.2289	0.0144	0.2349
-4.2287	0.0144	0.235
-4.2286	0.0144	0.2351
-4.2284	0.0144	0.2352
-4.2282	0.0144	0.2353
-4.2282	0.0144	0.2354
-4.228	0.0144	0.2355
-4.2278	0.0144	0.2356
-4.2275	0.0144	0.2357
-4.2275	0.0144	0.2358
-4.2273	0.0144	0.2359
-4.2271	0.0144	0.236
-4.2271	0.0144	0.2361
-4.227	0.0144	0.2362
-4.2269	0.0144	0.2363
-4.2268	0.0144	0.2364
-4.2268	0.0144	0.2365
-4.2267	0.0144	0.2366
-4.2266	0.0144	0.2367
-4.2265	0.0144	0.2368
-4.2262	0.0144	0.2369
-4.2262	0.0144	0.237
-4.226	0.0144	0.2371
-4.2258	0.0144	0.2372
-4.2256	0.0144	0.2373
-4.2255	0.0144	0.2374
-4.225	0.0144	0.2375
-4.2246	0.0144	0.2376
-4.2245	0.0144	0.2377
-4.2242	0.0144	0.2378
-4.2237	0.0144	0.2379
-4.2237	0.0144	0.238
-4.2236	0.0144	0.2381
-4.2236	0.0144	0.2382
-4.2235	0.0144	0.2383
-4.2234	0.0144	0.2384
-4.2233	0.0144	0.2385
-4.2232	0.0144	0.2386
-4.2231	0.0144	0.2387
-4.2229	0.0144	0.2388
-4.2225	0.0145	0.2389
-4.2221	0.0145	0.239
-4.222	0.0145	0.2391
-4.2219	0.0145	0.2392
-4.2218	0.0145	0.2393
-4.2216	0.0145	0.2394
-4.2215	0.0145	0.2395
-4.2215	0.0145	0.2396
-4.2214	0.0145	0.2397
-4.2214	0.0145	0.2398
-4.2213	0.0145	0.2399
-4.2212	0.0145	0.24
-4.2212	0.0145	0.2401
-4.2212	0.0145	0.2402
-4.2211	0.0145	0.2403
-4.221	0.0145	0.2404
-4.2209	0.0145	0.2405
-4.2208	0.0145	0.2406
-4.2206	0.0145	0.2407
-4.2206	0.0145	0.2408
-4.2204	0.0145	0.2409
-4.2201	0.0145	0.241
-4.2201	0.0145	0.2411
-4.2199	0.0145	0.2412
-4.2198	0.0145	0.2413
-4.2197	0.0145	0.2414
-4.2197	0.0145	0.2415
-4.2194	0.0145	0.2416
-4.2193	0.0145	0.2417
-4.2193	0.0145	0.2418
-4.2192	0.0145	0.2419
-4.2192	0.0145	0.242
-4.2189	0.0145	0.2421
-4.2188	0.0145	0.2422
-4.2187	0.0145	0.2423
-4.2185	0.0145	0.2424
-4.2184	0.0145	0.2425
-4.2181	0.0145	0.2426
-4.2181	0.0145	0.2427
-4.218	0.0145	0.2428
-4.2179	0.0145	0.2429
-4.2178	0.0145	0.243
-4.2178	0.0145	0.2431
-4.2171	0.0145	0.2432
-4.217	0.0145	0.2433
-4.2169	0.0145	0.2434
-4.2168	0.0145	0.2435
-4.2166	0.0145	0.2436
-4.2166	0.0145	0.2437
-4.2166	0.0145	0.2438
-4.2163	0.0145	0.2439
-4.2162	0.0145	0.244
-4.2158	0.0145	0.2441
-4.2157	0.0145	0.2442
-4.2155	0.0146	0.2443
-4.2154	0.0146	0.2444
-4.2154	0.0146	0.2445
-4.2152	0.0146	0.2446
-4.215	0.0146	0.2447
-4.2149	0.0146	0.2448
-4.2148	0.0146	0.2449
-4.2145	0.0146	0.245
-4.214	0.0146	0.2451
-4.2139	0.0146	0.2452
-4.2136	0.0146	0.2453
-4.2133	0.0146	0.2454
-4.2133	0.0146	0.2455
-4.213	0.0146	0.2456
-4.2129	0.0146	0.2457
-4.2127	0.0146	0.2458
-4.2127	0.0146	0.2459
-4.2125	0.0146	0.246
-4.2121	0.0146	0.2461
-4.212	0.0146	0.2462
-4.2119	0.0146	0.2463
-4.2117	0.0146	0.2464
-4.2116	0.0146	0.2465
-4.2114	0.0146	0.2466
-4.2112	0.0146	0.2467
-4.2111	0.0146	0.2468
-4.211	0.0146	0.2469
-4.2107	0.0146	0.247
-4.2105	0.0146	0.2471
-4.2105	0.0146	0.2472
-4.2104	0.0146	0.2473
-4.2099	0.0146	0.2474
-4.2097	0.0146	0.2475
-4.2096	0.0146	0.2476
-4.2093	0.0146	0.2477
-4.2093	0.0146	0.2478
-4.2091	0.0146	0.2479
-4.2091	0.0146	0.248
-4.2091	0.0146	0.2481
-4.209	0.0146	0.2482
-4.2089	0.0146	0.2483
-4.2089	0.0146	0.2484
-4.2088	0.0146	0.2485
-4.2088	0.0146	0.2486
-4.2088	0.0146	0.2487
-4.2087	0.0146	0.2488
-4.2084	0.0147	0.2489
-4.2083	0.0147	0.249
-4.2082	0.0147	0.2491
-4.208	0.0147	0.2492
-4.208	0.0147	0.2493
-4.2079	0.0147	0.2494
-4.2077	0.0147	0.2495
-4.2076	0.0147	0.2496
-4.2074	0.0147	0.2497
-4.2074	0.0147	0.2498
-4.2072	0.0147	0.2499
-4.2072	0.0147	0.25
-4.207	0.0147	0.2501
-4.2067	0.0147	0.2502
-4.2065	0.0147	0.2503
-4.2063	0.0147	0.2504
-4.2063	0.0147	0.2505
-4.2063	0.0147	0.2506
-4.2062	0.0147	0.2507
-4.206	0.0147	0.2508
-4.2058	0.0147	0.2509
-4.2057	0.0147	0.251
-4.2055	0.0147	0.2511
-4.2055	0.0147	0.2512
-4.2053	0.0147	0.2513
-4.2053	0.0147	0.2514
-4.2048	0.0147	0.2515
-4.2046	0.0147	0.2516
-4.2045	0.0147	0.2517
-4.2043	0.0147	0.2518
-4.204	0.0147	0.2519
-4.2039	0.0147	0.252
-4.2037	0.0147	0.2521
-4.2037	0.0147	0.2522
-4.2033	0.0147	0.2523
-4.2033	0.0147	0.2524
-4.203	0.0147	0.2525
-4.2027	0.0147	0.2526
-4.2026	0.0147	0.2527
-4.2025	0.0147	0.2528
-4.2024	0.0147	0.2529
-4.2024	0.0147	0.253
-4.2023	0.0147	0.2531
-4.2022	0.0147	0.2532
-4.2021	0.0147	0.2533
-4.202	0.0147	0.2534
-4.2019	0.0147	0.2535
-4.2018	0.0147	0.2536
-4.2012	0.0148	0.2537
-4.2011	0.0148	0.2538
-4.201	0.0148	0.2539
-4.201	0.0148	0.254
-4.2006	0.0148	0.2541
-4.2005	0.0148	0.2542
-4.2004	0.0148	0.2543
-4.2003	0.0148	0.2544
-4.2001	0.0148	0.2545
-4.2001	0.0148	0.2546
-4.2001	0.0148	0.2547
-4.1997	0.0148	0.2548
-4.1997	0.0148	0.2549
-4.1995	0.0148	0.255
-4.1995	0.0148	0.2551
-4.1994	0.0148	0.2552
-4.1991	0.0148	0.2553
-4.199	0.0148	0.2554
-4.1988	0.0148	0.2555
-4.1987	0.0148	0.2556
-4.1987	0.0148	0.2557
-4.1982	0.0148	0.2558
-4.1979	0.0148	0.2559
-4.1977	0.0148	0.256
-4.1974	0.0148	0.2561
-4.1973	0.0148	0.2562
-4.1972	0.0148	0.2563
-4.197	0.0148	0.2564
-4.1966	0.0148	0.2565
-4.1965	0.0148	0.2566
-4.1963	0.0148	0.2567
-4.1963	0.0148	0.2568
-4.1962	0.0148	0.2569
-4.196	0.0148	0.257
-4.1959	0.0148	0.2571
-4.1957	0.0148	0.2572
-4.1956	0.0148	0.2573
-4.1955	0.0148	0.2574
-4.1954	0.0148	0.2575
-4.1953	0.0148	0.2576
-4.1951	0.0148	0.2577
-4.1948	0.0148	0.2578
-4.1948	0.0149	0.2579
-4.1947	0.0149	0.258
-4.1947	0.0149	0.2581
-4.1945	0.0149	0.2582
-4.1944	0.0149	0.2583
-4.1942	0.0149	0.2584
-4.1937	0.0149	0.2585
-4.1937	0.0149	0.2586
-4.1935	0.0149	0.2587
-4.1934	0.0149	0.2588
-4.1934	0.0149	0.2589
-4.1932	0.0149	0.259
-4.193	0.0149	0.2591
-4.1928	0.0149	0.2592
-4.1926	0.0149	0.2593
-4.1925	0.0149	0.2594
-4.1923	0.0149	0.2595
-4.1923	0.0149	0.2596
-4.1922	0.0149	0.2597
-4.1922	0.0149	0.2598
-4.192	0.0149	0.2599
-4.192	0.0149	0.26
-4.1918	0.0149	0.2601
-4.1917	0.0149	0.2602
-4.1913	0.0149	0.2603
-4.1912	0.0149	0.2604
-4.1911	0.0149	0.2605
-4.1911	0.0149	0.2606
-4.1907	0.0149	0.2607
-4.1907	0.0149	0.2608
-4.1905	0.0149	0.2609
-4.1905	0.0149	0.261
-4.1904	0.0149	0.2611
-4.1902	0.0149	0.2612
-4.1901	0.0149	0.2613
-4.1901	0.0149	0.2614
-4.19	0.0149	0.2615
-4.1899	0.0149	0.2616
-4.1899	0.0149	0.2617
-4.1897	0.0149	0.2618
-4.1895	0.0149	0.2619
-4.1894	0.0149	0.262
-4.1892	0.0149	0.2621
-4.1891	0.0149	0.2622
-4.189	0.0149	0.2623
-4.1888	0.0149	0.2624
-4.1885	0.0149	0.2625
-4.1885	0.0149	0.2626
-4.1882	0.0149	0.2627
-4.1882	0.0149	0.2628
-4.1882	0.0149	0.2629
-4.1882	0.0149	0.263
-4.1881	0.0149	0.2631
-4.1881	0.0149	0.2632
-4.188	0.0149	0.2633
-4.1879	0.015	0.2634
-4.1877	0.015	0.2635
-4.1877	0.015	0.2636
-4.1875	0.015	0.2637
-4.1873	0.015	0.2638
-4.1873	0.015	0.2639
-4.1872	0.015	0.264
-4.187	0.015	0.2641
-4.1869	0.015	0.2642
-4.1868	0.015	0.2643
-4.1867	0.015	0.2644
-4.1866	0.015	0.2645
-4.1865	0.015	0.2646
-4.1864	0.015	0.2647
-4.1861	0.015	0.2648
-4.186	0.015	0.2649
-4.1859	0.015	0.265
-4.1858	0.015	0.2651
-4.1856	0.015	0.2652
-4.1855	0.015	0.2653
-4.1853	0.015	0.2654
-4.1852	0.015	0.2655
-4.1852	0.015	0.2656
-4.1851	0.015	0.2657
-4.1851	0.015	0.2658
-4.1851	0.015	0.2659
-4.185	0.015	0.266
-4.1849	0.015	0.2661
-4.1847	0.015	0.2662
-4.1846	0.015	0.2663
-4.1844	0.015	0.2664
-4.1844	0.015	0.2665
-4.1843	0.015	0.2666
-4.1842	0.015	0.2667
-4.1841	0.015	0.2668
-4.184	0.015	0.2669
-4.1836	0.015	0.267
-4.1834	0.015	0.2671
-4.1833	0.015	0.2672
-4.1832	0.015	0.2673
-4.1832	0.015	0.2674
-4.1832	0.015	0.2675
-4.1829	0.015	0.2676
-4.1829	0.015	0.2677
-4.1824	0.015	0.2678
-4.1824	0.015	0.2679
-4.1821	0.015	0.268
-4.1821	0.015	0.2681
-4.182	0.015	0.2682
-4.1819	0.015	0.2683
-4.1819	0.015	0.2684
-4.1818	0.015	0.2685
-4.1815	0.015	0.2686
-4.1813	0.015	0.2687
-4.1813	0.015	0.2688
-4.1811	0.0151	0.2689
-4.181	0.0151	0.269
-4.1809	0.0151	0.2691
-4.1807	0.0151	0.2692
-4.1807	0.0151	0.2693
-4.1806	0.0151	0.2694
-4.1802	0.0151	0.2695
-4.1802	0.0151	0.2696
-4.18	0.0151	0.2697
-4.1798	0.0151	0.2698
-4.1794	0.0151	0.2699
-4.1791	0.0151	0.27
-4.1789	0.0151	0.2701
-4.1788	0.0151	0.2702
-4.1788	0.0151	0.2703
-4.1786	0.0151	0.2704
-4.1785	0.0151	0.2705
-4.1784	0.0151	0.2706
-4.1782	0.0151	0.2707
-4.1782	0.0151	0.2708
-4.178	0.0151	0.2709
-4.178	0.0151	0.271
-4.1779	0.0151	0.2711
-4.1776	0.0151	0.2712
-4.1775	0.0151	0.2713
-4.1773	0.0151	0.2714
-4.1772	0.0151	0.2715
-4.1771	0.0151	0.2716
-4.1771	0.0151	0.2717
-4.1771	0.0151	0.2718
-4.177	0.0151	0.2719
-4.177	0.0151	0.272
-4.177	0.0151	0.2721
-4.1768	0.0151	0.2722
-4.1767	0.0151	0.2723
-4.1767	0.0151	0.2724
-4.1766	0.0151	0.2725
-4.1766	0.0151	0.2726
-4.1766	0.0151	0.2727
-4.1765	0.0151	0.2728
-4.1764	0.0151	0.2729
-4.1762	0.0151	0.273
-4.1761	0.0151	0.2731
-4.176	0.0151	0.2732
-4.1759	0.0151	0.2733
-4.1759	0.0151	0.2734
-4.1758	0.0151	0.2735
-4.1756	0.0151	0.2736
-4.1755	0.0151	0.2737
-4.1753	0.0151	0.2738
-4.1753	0.0151	0.2739
-4.1752	0.0151	0.274
-4.175	0.0151	0.2741
-4.175	0.0151	0.2742
-4.1748	0.0151	0.2743
-4.1745	0.0152	0.2744
-4.1743	0.0152	0.2745
-4.1742	0.0152	0.2746
-4.1741	0.0152	0.2747
-4.174	0.0152	0.2748
-4.1739	0.0152	0.2749
-4.1738	0.0152	0.275
-4.1738	0.0152	0.2751
-4.1736	0.0152	0.2752
-4.1736	0.0152	0.2753
-4.1736	0.0152	0.2754
-4.1735	0.0152	0.2755
-4.1735	0.0152	0.2756
-4.1733	0.0152	0.2757
-4.1731	0.0152	0.2758
-4.173	0.0152	0.2759
-4.173	0.0152	0.276
-4.1728	0.0152	0.2761
-4.1724	0.0152	0.2762
-4.1724	0.0152	0.2763
-4.1722	0.0152	0.2764
-4.1721	0.0152	0.2765
-4.172	0.0152	0.2766
-4.1719	0.0152	0.2767
-4.1718	0.0152	0.2768
-4.1718	0.0152	0.2769
-4.1717	0.0152	0.277
-4.1717	0.0152	0.2771
-4.1716	0.0152	0.2772
-4.1715	0.0152	0.2773
-4.1714	0.0152	0.2774
-4.1714	0.0152	0.2775
-4.1712	0.0152	0.2776
-4.1712	0.0152	0.2777
-4.1712	0.0152	0.2778
-4.1711	0.0152	0.2779
-4.171	0.0152	0.278
-4.1709	0.0152	0.2781
-4.1709	0.0152	0.2782
-4.1708	0.0152	0.2783
-4.1706	0.0152	0.2784
-4.1704	0.0152	0.2785
-4.1702	0.0152	0.2786
-4.1702	0.0152	0.2787
-4.1701	0.0152	0.2788
-4.1701	0.0152	0.2789
-4.17	0.0152	0.279
-4.1697	0.0152	0.2791
-4.1696	0.0152	0.2792
-4.1696	0.0152	0.2793
-4.1695	0.0152	0.2794
-4.1693	0.0152	0.2795
-4.1693	0.0152	0.2796
-4.1693	0.0152	0.2797
-4.1692	0.0152	0.2798
-4.1692	0.0152	0.2799
-4.1691	0.0152	0.28
-4.1688	0.0152	0.2801
-4.1688	0.0152	0.2802
